Time,Data Year,Data Month,Chesapeake Bay Monthly Mean Streamflow,Log10(Chesapeake Bay Monthly Mean Streamflow),min value,Log10(min value),25-percentile,Log10(25-percentile),75-percentile,Log10(75-percentile),max value,Log10(max value),Rank of Chesapeake Bay Monthly Mean Streamflow,Rank of Chesapeake Bay Annual Mean Streamflow,Chesapeake Bay Annual Mean Streamflow
786,2002,3,68400,4.83505610172012,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,85,-99,-99
787,2002,4,84200,4.92531209149965,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,76,-99,-99
788,2002,5,126300,5.10140335055533,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,24,-99,-99
789,2002,6,64600,4.81023251799508,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,38,-99,-99
790,2002,7,21100,4.32428245529769,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,74,-99,-99
791,2002,8,12100,4.08278537031645,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,84,-99,-99
792,2002,9,12500,4.09691001300806,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,82,-99,-99
793,2002,10,43900,4.64246452024212,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,29,86,45417
794,2002,11,90500,4.9566485792052,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,14,-99,-99
795,2002,12,100300,5.00130093302042,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,29,-99,-99
796,2003,1,100500,5.00216606175651,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,29,-99,-99
797,2003,2,89800,4.9532763366673,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,48,-99,-99
798,2003,3,223000,5.34830486304816,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,8,-99,-99
799,2003,4,158800,5.20085049809108,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,26,-99,-99
800,2003,5,133200,5.12450422483428,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,20,-99,-99
801,2003,6,187700,5.27346427262135,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,2,-99,-99
802,2003,7,70000,4.84509804001426,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,7,-99,-99
803,2003,8,78800,4.89652621748956,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,4,-99,-99
804,2003,9,133400,5.12515582958053,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,6,-99,-99
805,2003,10,85100,4.92992956008459,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,11,3,117583
806,2003,11,151300,5.17983892802319,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,3,-99,-99
807,2003,12,185200,5.26764098234592,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,4,-99,-99
808,2004,1,96700,4.985426474083,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,32,-99,-99
809,2004,2,95000,4.97772360528885,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,44,-99,-99
810,2004,3,145200,5.16196661636408,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,40,-99,-99
811,2004,4,156000,5.19312459835446,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,28,-99,-99
812,2004,5,108000,5.03342375548695,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,36,-99,-99
813,2004,6,72200,4.85853719756964,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,25,-99,-99
814,2004,7,60500,4.78175537465247,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,11,-99,-99
815,2004,8,72600,4.86093662070009,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,5,-99,-99
816,2004,9,181600,5.25911584418507,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,3,-99,-99
817,2004,10,74600,4.87273882747267,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,14,4,117500
818,2004,11,85400,4.93145787068901,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,17,-99,-99
819,2004,12,158600,5.20030318298159,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,8,-99,-99
820,2005,1,160400,5.20520436394815,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,9,-99,-99
821,2005,2,87000,4.93951925261862,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,53,-99,-99
822,2005,3,135500,5.13193929521042,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,46,-99,-99
823,2005,4,190100,5.27898211686544,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,14,-99,-99
824,2005,5,57400,4.75891189239797,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,76,-99,-99
825,2005,6,32000,4.50514997831991,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,78,-99,-99
826,2005,7,35400,4.54900326202579,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,44,-99,-99
827,2005,8,18000,4.25527250510331,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,70,-99,-99
828,2005,9,16000,4.20411998265593,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,69,-99,-99
829,2005,10,55500,4.74429298312268,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,20,24,87417
830,2005,11,58200,4.76492298464989,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,44,-99,-99
831,2005,12,111200,5.04610478724604,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,19,-99,-99
832,2006,1,154900,5.19005141775921,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,11,-99,-99
833,2006,2,105400,5.02284061087653,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,38,-99,-99
834,2006,3,51800,4.71432975974523,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,87,-99,-99
835,2006,4,66800,4.82477646247555,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,81,-99,-99
836,2006,5,51900,4.71516735784846,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,80,-99,-99
837,2006,6,101100,5.004751155591,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,7,-99,-99
838,2006,7,81800,4.91275330367132,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,5,-99,-99
839,2006,8,25800,4.41161970596323,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,50,-99,-99
840,2006,9,63400,4.80208925788173,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,12,-99,-99
841,2006,10,74800,4.87390159786446,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,13,42,77250
842,2006,11,147300,5.16820274684263,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,4,-99,-99
843,2006,12,68300,4.83442070368153,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,53,-99,-99
844,2007,1,121300,5.08386080086657,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,19,-99,-99
845,2007,2,48400,4.68484536164441,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,84,-99,-99
846,2007,3,191200,5.28148788794008,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,16,-99,-99
847,2007,4,143300,5.15624619039734,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,36,-99,-99
848,2007,5,63200,4.80071707828239,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,65,-99,-99
849,2007,6,29800,4.47421626407626,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,81,-99,-99
850,2007,7,19100,4.28103336724773,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,81,-99,-99
851,2007,8,22200,4.34635297445064,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,57,-99,-99
852,2007,9,14600,4.16435285578444,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,70,-99,-99
853,2007,10,21600,4.33445375115093,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,67,37,78500
854,2007,11,41600,4.61909333062674,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,59,-99,-99
855,2007,12,85300,4.93094903116752,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,37,-99,-99
856,2008,1,78500,4.89486965674525,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,45,-99,-99
857,2008,2,129800,5.11327469246435,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,21,-99,-99
858,2008,3,190100,5.27898211686544,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,17,-99,-99
859,2008,4,117100,5.06855689507236,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,53,-99,-99
860,2008,5,122100,5.08671566394488,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,26,-99,-99
861,2008,6,37000,4.568201724067,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,75,-99,-99
862,2008,7,26500,4.42324587393681,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,62,-99,-99
863,2008,8,18700,4.2718416065365,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,67,-99,-99
864,2008,9,24200,4.38381536598043,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,47,-99,-99
865,2008,10,19900,4.29885307640971,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,70,53,74417
866,2008,11,29400,4.46834733041216,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,71,-99,-99
867,2008,12,98200,4.99211148778695,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,30,-99,-99
868,2009,1,65200,4.81424759573192,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,57,-99,-99
869,2009,2,64300,4.80821097292422,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,72,-99,-99
870,2009,3,81600,4.91169015875386,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,81,-99,-99
871,2009,4,99100,4.99607365448528,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,63,-99,-99
872,2009,5,109700,5.04020662757471,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,34,-99,-99
873,2009,6,83300,4.92064500140679,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,15,-99,-99
874,2009,7,36700,4.56466606425209,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,39,-99,-99
875,2009,8,44600,4.64933485871214,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,19,-99,-99
876,2009,9,25100,4.39967372148104,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,41,-99,-99
877,2009,10,49900,4.69810054562339,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,25,68,63083
878,2009,11,77400,4.88874096068289,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,23,-99,-99
879,2009,12,136500,5.13513265137678,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,11,-99,-99
880,2010,1,147600,5.16908635748702,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,14,-99,-99
881,2010,2,88200,4.94546858513182,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,51,-99,-99
882,2010,3,191800,5.28284860283465,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,15,-99,-99
883,2010,4,94200,4.97405090279288,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,69,-99,-99
884,2010,5,67900,4.8318697742805,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,62,-99,-99
885,2010,6,36900,4.56702636615906,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,74,-99,-99
886,2010,7,20700,4.31597034545692,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,73,-99,-99
887,2010,8,20200,4.30535136944662,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,64,-99,-99
888,2010,9,14100,4.14921911265538,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,73,-99,-99
889,2010,10,63700,4.80413943233535,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,17,36,78750
890,2010,11,52300,4.71850168886727,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,48,-99,-99
891,2010,12,104900,5.02077548819356,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,23,-99,-99
892,2011,1,31400,4.49692964807322,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,81,-99,-99
893,2011,2,65400,4.81557774832427,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,69,-99,-99
894,2011,3,267000,5.42651126136458,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,2,-99,-99
895,2011,4,260000,5.41497334797082,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,3,-99,-99
896,2011,5,194200,5.28824922557199,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,2,-99,-99
897,2011,6,60000,4.77815125038364,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,40,-99,-99
898,2011,7,27200,4.4345689040342,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,61,-99,-99
899,2011,8,30900,4.48995847942484,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,41,-99,-99
900,2011,9,197500,5.29556709996248,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,2,-99,-99
901,2011,10,118800,5.07481644064518,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,7,6,112833
902,2011,11,99200,4.99651167215418,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,12,-99,-99
903,2011,12,149800,5.17551181336345,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,10,-99,-99
904,2012,1,114300,5.05804623039528,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,22,-99,-99
905,2012,2,77200,4.88761730033574,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,59,-99,-99
906,2012,3,114300,5.05804623039528,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,56,-99,-99
907,2012,4,56000,4.7481880270062,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,86,-99,-99
908,2012,5,96200,4.98317507203781,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,44,-99,-99
909,2012,6,52800,4.72263392253381,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,48,-99,-99
910,2012,7,21600,4.33445375115093,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,72,-99,-99
911,2012,8,25200,4.40140054078154,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,53,-99,-99
912,2012,9,27700,4.44247976906445,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,34,-99,-99
913,2012,10,42500,4.62838893005031,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,30,35,79417
914,2012,11,59400,4.77378644498119,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,41,-99,-99
915,2012,12,71100,4.85186960072977,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,49,-99,-99
916,2013,1,94300,4.97451169273733,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,37,-99,-99
917,2013,2,113400,5.05461305455689,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,30,-99,-99
918,2013,3,104900,5.02077548819356,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,64,-99,-99
919,2013,4,104200,5.01786771896351,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,61,-99,-99
920,2013,5,89600,4.95230800966213,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,46,-99,-99
921,2013,6,82700,4.91750550955255,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,14,-99,-99
922,2013,7,79300,4.8992731873176,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,6,-99,-99
923,2013,8,37000,4.568201724067,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,28,-99,-99
924,2013,9,27300,4.43616264704076,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,37,-99,-99
925,2013,10,36200,4.55870857053317,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,37,51,75417
926,2013,11,34600,4.53907609879278,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,63,-99,-99
927,2013,12,106300,5.0265332645233,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,21,-99,-99
928,2014,1,101600,5.0068937079479,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,28,-99,-99
929,2014,2,100900,5.00389116623691,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,40,-99,-99
930,2014,3,107500,5.03140846425163,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,62,-99,-99
931,2014,4,158100,5.19893186993221,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,27,-99,-99
932,2014,5,166700,5.22193559982801,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,4,-99,-99
933,2014,6,68500,4.83569057149243,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,31,-99,-99
934,2014,7,35700,4.55266821611219,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,41,-99,-99
935,2014,8,33400,4.52374646681157,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,37,-99,-99
936,2014,9,20200,4.30535136944662,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,55,-99,-99
937,2014,10,29800,4.47421626407626,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,48,33,80750
938,2014,11,27200,4.4345689040342,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,72,-99,-99
939,2014,12,71900,4.85672889038288,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,48,-99,-99
940,2015,1,54100,4.73319726510657,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,69,-99,-99
941,2015,2,36100,4.55750720190566,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,87,-99,-99
942,2015,3,122000,5.08635983067475,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,53,-99,-99
943,2015,4,164900,5.21722065564452,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,22,-99,-99
944,2015,5,57800,4.76192783842053,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,74,-99,-99
945,2015,6,66400,4.82216807936802,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,34,-99,-99
946,2015,7,83000,4.91907809237607,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,4,-99,-99
947,2015,8,25500,4.40654018043396,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,52,-99,-99
948,2015,9,18400,4.26481782300954,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,62,-99,-99
949,2015,10,47700,4.67851837904011,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,27,69,63000
950,2015,11,57700,4.76117581315573,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,43,-99,-99
951,2015,12,85500,4.93196611472817,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,36,-99,-99
952,2016,1,96400,4.98407703390283,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,34,-99,-99
953,2016,2,180900,5.25743856685981,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,4,-99,-99
954,2016,3,92800,4.96754797621886,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,75,-99,-99
955,2016,4,64200,4.80753502806885,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,83,-99,-99
956,2016,5,99800,4.99913054128737,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,42,-99,-99
957,2016,6,58400,4.7664128471124,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,44,-99,-99
958,2016,7,28400,4.45331834004704,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,58,-99,-99
959,2016,8,28500,4.45484486000851,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,47,-99,-99
960,2016,9,16500,4.21748394421391,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,66,-99,-99
961,2016,10,37300,4.57170883180869,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,34,59,71333
962,2016,11,25900,4.41329976408125,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,77,-99,-99
963,2016,12,54000,4.73239375982297,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,64,-99,-99
964,2017,1,104200,5.01786771896351,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,26,-99,-99
965,2017,2,82000,4.91381385238372,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,55,-99,-99
966,2017,3,86300,4.93601079571521,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,77,-99,-99
967,2017,4,153500,5.18610837981321,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,31,-99,-99
968,2017,5,148500,5.17172645365323,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,11,-99,-99
969,2017,6,73800,4.86805636182304,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,23,-99,-99
970,2017,7,54900,4.73957234445009,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,15,-99,-99
971,2017,8,40000,4.60205999132796,10200,4.00860017176192,19800,4.29666519026153,40000,4.60205999132796,132700,5.12287092286444,22,-99,-99
972,2017,9,21100,4.32428245529769,8800,3.94448267215017,17700,4.24797326636181,36300,4.55990662503611,201300,5.30384377488865,54,-99,-99
973,2017,10,24300,4.38560627359831,9500,3.97772360528885,22500,4.35218251811136,54600,4.73719264270474,174500,5.2417954312952,62,54,73333
974,2017,11,60100,4.77887447200274,14600,4.16435285578444,31700,4.50105926221775,77600,4.88986172125819,212100,5.32654066851656,40,-99,-99
975,2017,12,28600,4.45636603312904,17200,4.23552844690755,50400,4.70243053644553,106200,5.02612451674545,221100,5.34458874257871,81,-99,-99
976,2018,1,69900,4.84447717574568,17500,4.24303804868629,57100,4.75663610824585,114300,5.05804623039528,246100,5.3911116137028,52,-99,-99
977,2018,2,156500,5.19451434188247,36100,4.55750720190566,72100,4.85793526471943,129800,5.11327469246435,228900,5.35964579267454,9,-99,-99
978,2018,3,104700,5.01994668167884,51800,4.71432975974523,103000,5.01283722470517,176300,5.24625231229932,299500,5.47639682672533,63,-99,-99
979,2018,4,147400,5.16849748352303,56000,4.7481880270062,98500,4.99343623049761,164900,5.21722065564452,389600,5.59061894820658,35,-99,-99
980,2018,5,157600,5.19755621315354,33300,4.52244423350632,63200,4.80071707828239,128500,5.10890312766731,217000,5.33645973384853,5,-99,-99
981,2018,6,110700,5.04414762087872,17700,4.24797326636181,41700,4.62013605497376,75500,4.87794695162919,342700,5.53491410442987,6,-99,-99
982,2018,7,101500,5.00646604224923,11500,4.06069784035361,24900,4.39619934709574,46000,4.66275783168157,120800,5.08206693428511,2,-99,-99
